180
0	72	1
0	73	1
0	74	1
0	75	1
0	76	1
0	80	1
0	81	2
0	82	2
0	83	2
0	84	1
0	85	1
0	86	1
0	87	1
0	99	1
0	103	1
0	104	1
0	105	1
0	106	1
0	109	1
0	114	1
0	119	1
0	120	1
0	121	1
0	122	1
0	123	1
0	124	1
0	173	4
0	175	5
0	177	4
1	4	6
1	6	3
1	10	1
1	11	1
1	14	1
1	56	1
1	57	1
1	58	1
1	63	1
1	65	1
1	66	1
1	67	1
1	68	1
1	69	1
1	70	1
1	71	1
1	72	1
1	73	1
1	74	1
1	75	1
1	76	1
1	77	1
1	82	1
1	83	2
1	84	1
1	85	1
1	86	2
1	87	2
1	88	1
1	97	1
1	98	1
1	99	1
1	100	1
1	105	1
1	106	1
1	107	1
1	108	1
1	109	1
1	114	1
1	115	1
1	116	1
1	117	1
1	118	1
1	119	1
1	120	1
1	121	1
1	122	1
1	123	1
1	124	1
1	127	1
1	169	1
1	170	1
1	171	1
1	173	2
1	174	3
1	175	1
1	177	13
2	4	15
2	5	15
2	59	1
2	65	1
2	67	1
2	68	1
2	69	1
2	70	1
2	72	1
2	73	1
2	74	1
2	75	1
2	77	1
2	78	1
2	79	1
2	81	1
2	84	1
2	85	1
2	86	1
2	87	2
2	88	2
2	89	1
2	90	1
2	99	1
2	100	1
2	102	1
2	103	1
2	108	1
2	110	1
2	112	1
2	116	1
2	119	1
2	120	1
2	121	1
2	122	1
2	124	1
2	125	1
2	173	1
2	174	3
2	175	3
2	176	5
2	178	15
3	7	9
3	9	2
3	13	1
3	14	1
3	55	1
3	67	1
3	68	1
3	69	1
3	70	1
3	71	1
3	72	1
3	73	1
3	74	1
3	75	1
3	76	1
3	77	1
3	78	1
3	79	1
3	80	1
3	81	1
3	82	1
3	87	2
3	88	2
3	89	1
3	90	1
3	91	1
3	102	1
3	103	1
3	104	1
3	105	1
3	110	1
3	111	1
3	116	1
3	117	1
3	118	1
3	119	1
3	120	1
3	121	1
3	122	1
3	123	1
3	124	1
3	125	1
3	130	1
3	171	1
3	173	1
3	178	6
3	179	15
4	6	4
4	8	7
4	10	2
4	13	2
4	56	1
4	66	1
4	67	1
4	69	1
4	70	1
4	71	1
4	72	1
4	73	1
4	74	1
4	75	1
4	76	1
4	77	1
4	78	1
4	79	1
4	80	1
4	82	1
4	83	1
4	84	1
4	88	1
4	89	2
4	90	1
4	91	1
4	92	1
4	104	1
4	105	1
4	106	1
4	107	1
4	111	1
4	112	1
4	114	1
4	117	1
4	118	1
4	119	1
4	120	2
4	122	1
4	123	1
4	124	1
4	173	2
4	174	1
4	178	2
4	179	3
5	8	15
5	9	2
5	12	2
5	14	2
5	15	1
5	58	1
5	70	1
5	71	1
5	73	1
5	74	1
5	76	1
5	77	1
5	78	1
5	79	1
5	80	1
5	81	1
5	82	1
5	83	1
5	84	1
5	85	1
5	90	1
5	91	1
5	92	1
5	93	1
5	94	1
5	95	1
5	105	1
5	106	1
5	107	1
5	108	1
5	109	1
5	110	1
5	118	1
5	119	1
5	120	1
5	122	1
5	123	2
5	124	1
5	126	1
5	177	3
6	8	15
6	13	3
6	16	1
6	58	1
6	70	1
6	73	1
6	74	1
6	76	1
6	77	1
6	78	1
6	79	1
6	80	1
6	81	1
6	82	1
6	84	1
6	85	1
6	86	1
6	88	1
6	93	1
6	94	1
6	95	1
6	96	1
6	97	1
6	107	1
6	108	1
6	109	1
6	110	1
6	111	1
6	119	1
6	120	2
6	121	1
6	122	1
6	123	2
6	124	1
6	125	1
6	127	1
6	129	1
6	176	1
6	178	1
6	179	2
7	9	10
7	11	5
7	12	2
7	15	2
7	60	1
7	70	2
7	72	1
7	74	1
7	75	1
7	77	1
7	78	1
7	79	1
7	80	1
7	81	1
7	82	1
7	83	1
7	84	1
7	85	1
7	86	1
7	87	1
7	88	1
7	89	2
7	90	1
7	96	1
7	97	1
7	98	1
7	99	1
7	100	1
7	102	1
7	109	1
7	110	1
7	111	1
7	112	1
7	113	1
7	114	1
7	119	1
7	120	1
7	121	2
7	122	1
7	123	1
7	124	2
7	125	1
7	126	1
7	138	1
7	139	1
7	178	2
8	10	1
8	11	15
8	14	1
8	70	1
8	71	1
8	74	1
8	77	1
8	78	1
8	79	1
8	80	1
8	81	1
8	82	1
8	83	1
8	84	1
8	86	1
8	87	1
8	89	1
8	90	2
8	91	2
8	92	1
8	97	1
8	98	1
8	99	1
8	100	1
8	101	1
8	102	1
8	103	1
8	111	1
8	112	1
8	113	1
8	114	1
8	115	1
8	120	1
8	121	1
8	122	1
8	123	1
8	124	2
8	125	1
8	126	1
8	127	1
8	130	1
8	131	1
8	178	1
9	12	15
9	13	15
9	14	9
9	15	1
9	71	1
9	76	1
9	78	1
9	80	1
9	81	1
9	82	1
9	83	1
9	84	1
9	85	1
9	86	1
9	87	1
9	90	1
9	91	2
9	92	1
9	93	1
9	99	1
9	100	1
9	101	1
9	102	1
9	103	1
9	104	1
9	105	1
9	113	1
9	114	1
9	115	1
9	116	1
9	120	1
9	121	1
9	123	1
9	124	1
9	125	2
9	126	1
9	127	1
9	128	1
9	130	1
10	12	15
10	13	10
10	75	1
10	79	1
10	80	1
10	81	1
10	82	1
10	83	1
10	84	1
10	85	1
10	86	1
10	87	1
10	88	1
10	90	1
10	91	1
10	92	2
10	93	1
10	94	1
10	95	1
10	102	1
10	103	1
10	104	2
10	105	1
10	106	1
10	115	1
10	116	1
10	117	1
10	118	1
10	119	1
10	121	1
10	123	1
10	124	1
10	125	1
10	126	1
10	127	1
10	128	1
10	129	1
10	131	1
11	13	9
11	16	15
11	19	1
11	22	1
11	24	1
11	27	1
11	61	1
11	75	1
11	77	1
11	78	1
11	79	1
11	80	1
11	81	1
11	82	1
11	83	1
11	84	1
11	86	1
11	87	1
11	88	1
11	91	1
11	92	1
11	93	1
11	94	1
11	96	1
11	103	1
11	104	1
11	105	1
11	106	1
11	107	2
11	108	1
11	109	1
11	116	1
11	117	1
11	118	1
11	119	1
11	120	2
11	121	2
11	124	1
11	126	1
11	127	1
11	128	1
11	129	1
11	130	1
11	131	1
11	132	1
11	133	1
11	134	1
11	179	1
12	14	15
12	15	15
12	16	15
12	18	1
12	19	4
12	20	2
12	23	1
12	24	1
12	25	1
12	30	1
12	62	1
12	67	1
12	78	1
12	79	1
12	80	1
12	81	1
12	82	1
12	83	1
12	84	1
12	85	1
12	86	1
12	87	1
12	88	1
12	89	1
12	91	1
12	92	1
12	93	1
12	94	1
12	99	1
12	104	1
12	105	1
12	106	1
12	107	1
12	108	1
12	109	2
12	110	1
12	119	1
12	120	2
12	121	2
12	122	1
12	127	1
12	129	1
12	132	1
12	133	1
12	134	1
12	135	1
13	17	6
13	18	9
13	22	1
13	23	1
13	63	1
13	79	1
13	80	1
13	81	1
13	82	1
13	83	1
13	84	1
13	85	1
13	86	1
13	87	1
13	88	1
13	89	1
13	90	1
13	92	1
13	93	1
13	94	1
13	95	1
13	99	1
13	100	1
13	106	1
13	107	1
13	108	2
13	109	1
13	110	2
13	111	1
13	120	1
13	121	2
13	122	2
13	123	2
13	124	2
13	125	1
13	127	1
13	128	1
13	129	1
13	131	1
13	132	1
13	133	1
13	134	1
13	135	1
14	17	5
14	19	1
14	22	2
14	23	1
14	64	1
14	65	1
14	80	1
14	81	1
14	82	1
14	83	1
14	84	1
14	85	1
14	86	1
14	87	1
14	88	1
14	89	1
14	90	1
14	92	1
14	93	1
14	94	1
14	95	1
14	100	1
14	101	1
14	108	1
14	109	1
14	110	1
14	111	2
14	112	1
14	113	1
14	121	1
14	122	2
14	123	1
14	124	2
14	125	2
14	126	1
14	130	1
14	132	1
14	133	1
14	134	1
14	135	1
14	136	1
14	179	1
15	17	2
15	21	4
15	23	1
15	25	1
15	27	1
15	65	1
15	66	1
15	80	1
15	81	1
15	84	1
15	85	1
15	86	1
15	87	1
15	88	1
15	89	1
15	90	1
15	91	1
15	93	1
15	94	1
15	95	1
15	101	1
15	103	1
15	110	1
15	111	2
15	112	1
15	113	1
15	114	1
15	121	1
15	122	1
15	123	1
15	124	2
15	125	2
15	126	2
15	127	1
15	128	1
15	132	1
15	133	1
15	134	1
15	136	1
15	179	1
16	18	1
16	19	15
16	20	1
16	23	2
16	24	1
16	68	1
16	82	1
16	83	1
16	84	1
16	85	1
16	88	1
16	89	1
16	90	1
16	91	2
16	92	1
16	93	1
16	94	1
16	95	1
16	102	1
16	105	1
16	106	1
16	107	1
16	112	1
16	113	1
16	114	1
16	115	1
16	116	1
16	121	1
16	122	1
16	123	1
16	125	1
16	126	2
16	127	2
16	128	1
16	129	1
16	134	1
16	135	1
16	136	1
16	137	1
17	21	3
17	22	4
17	23	4
17	31	1
17	70	1
17	71	1
17	77	1
17	83	1
17	85	1
17	86	1
17	87	1
17	89	1
17	90	1
17	91	1
17	92	1
17	94	1
17	95	1
17	96	1
17	102	1
17	106	1
17	107	1
17	108	1
17	109	1
17	113	1
17	114	2
17	115	2
17	116	1
17	117	1
17	122	1
17	125	1
17	126	1
17	127	2
17	128	2
17	129	2
17	130	1
17	134	1
17	135	1
17	136	1
17	137	1
17	139	1
18	20	1
18	21	3
18	22	4
18	24	2
18	28	1
18	32	1
18	83	1
18	84	1
18	86	1
18	87	1
18	88	1
18	89	1
18	90	1
18	91	2
18	92	2
18	93	1
18	94	1
18	95	2
18	96	1
18	103	1
18	106	1
18	107	1
18	109	1
18	110	1
18	111	1
18	115	1
18	116	2
18	117	1
18	118	1
18	119	1
18	122	1
18	124	1
18	125	1
18	126	1
18	128	2
18	129	2
18	130	2
18	131	2
18	132	1
18	136	1
18	137	1
18	139	1
18	140	1
18	156	1
19	21	15
19	22	9
19	26	11
19	84	1
19	86	1
19	87	1
19	88	1
19	89	1
19	90	1
19	91	1
19	92	1
19	93	1
19	95	2
19	96	1
19	97	1
19	103	1
19	108	1
19	109	1
19	110	1
19	111	1
19	112	1
19	113	1
19	116	1
19	117	1
19	118	1
19	119	1
19	120	1
19	121	1
19	122	1
19	126	1
19	127	1
19	128	1
19	129	1
19	130	1
19	131	2
19	132	2
19	133	1
19	137	1
19	138	1
19	142	1
19	148	1
19	149	1
19	157	1
20	22	5
20	25	15
20	29	1
20	30	1
20	34	1
20	35	1
20	38	1
20	65	1
20	66	1
20	84	1
20	85	1
20	86	1
20	87	1
20	88	1
20	92	1
20	93	1
20	94	1
20	95	1
20	96	2
20	97	1
20	98	1
20	104	1
20	107	1
20	111	1
20	112	1
20	113	1
20	114	1
20	118	1
20	121	1
20	122	2
20	123	1
20	126	1
20	127	1
20	129	1
20	130	1
20	131	1
20	132	1
20	133	2
20	134	2
20	141	1
20	142	1
20	150	1
20	158	1
21	23	10
21	24	15
21	27	1
21	29	2
21	33	1
21	34	1
21	88	1
21	89	1
21	90	1
21	91	2
21	92	2
21	93	2
21	94	2
21	95	1
21	96	2
21	97	2
21	98	2
21	99	1
21	104	1
21	105	1
21	108	1
21	109	1
21	110	1
21	111	1
21	112	1
21	113	1
21	114	1
21	115	1
21	121	1
21	122	2
21	123	1
21	124	1
21	127	1
21	128	1
21	130	1
21	132	1
21	133	1
21	134	2
21	135	2
21	136	1
21	143	1
21	152	1
21	158	1
21	159	2
22	24	3
22	26	4
22	28	4
22	29	1
22	30	2
22	31	2
22	32	1
22	70	1
22	78	1
22	79	1
22	87	1
22	88	1
22	89	1
22	92	1
22	93	1
22	94	2
22	95	1
22	96	1
22	97	2
22	98	2
22	99	1
22	100	1
22	105	1
22	110	1
22	111	1
22	112	1
22	113	1
22	114	1
22	115	1
22	116	1
22	117	1
22	122	1
22	123	1
22	124	1
22	125	1
22	126	2
22	128	1
22	130	1
22	134	1
22	135	1
22	136	2
22	137	2
22	138	1
22	151	1
22	152	1
22	154	1
22	159	1
22	160	1
23	25	10
23	26	2
23	27	5
23	28	5
23	29	1
23	34	1
23	35	1
23	69	1
23	70	1
23	71	1
23	72	1
23	73	1
23	79	1
23	86	1
23	87	1
23	88	1
23	89	2
23	90	1
23	91	1
23	92	1
23	93	1
23	94	1
23	95	1
23	96	1
23	97	2
23	98	2
23	99	2
23	100	1
23	101	1
23	102	1
23	106	1
23	111	1
23	112	1
23	113	1
23	114	1
23	115	1
23	116	1
23	117	1
23	118	1
23	119	1
23	123	1
23	124	1
23	125	1
23	126	1
23	127	2
23	128	1
23	131	1
23	135	1
23	136	1
23	137	2
23	138	2
23	153	1
23	154	1
23	159	1
23	160	1
24	26	15
24	27	1
24	28	6
24	34	1
24	72	1
24	86	1
24	91	1
24	93	1
24	94	1
24	95	2
24	96	2
24	97	1
24	98	2
24	99	1
24	100	1
24	101	1
24	102	1
24	103	1
24	104	1
24	111	1
24	113	1
24	114	1
24	115	1
24	116	1
24	117	1
24	118	1
24	119	1
24	120	2
24	121	1
24	123	1
24	125	1
24	126	1
24	127	2
24	128	2
24	129	1
24	131	1
24	136	1
24	137	1
24	138	2
24	139	2
24	145	1
24	154	1
24	155	1
24	158	1
24	159	1
25	27	5
25	30	5
25	33	2
25	95	1
25	96	2
25	97	1
25	98	2
25	99	2
25	100	2
25	101	1
25	102	1
25	103	1
25	105	1
25	106	1
25	107	1
25	114	1
25	115	1
25	116	1
25	117	1
25	118	1
25	119	1
25	120	1
25	121	1
25	122	1
25	123	2
25	126	1
25	127	2
25	128	2
25	129	2
25	130	2
25	131	1
25	138	2
25	139	2
25	140	2
25	141	1
25	142	1
25	146	1
25	147	1
25	154	1
25	155	1
25	156	1
25	157	1
25	158	1
25	159	1
25	160	1
26	28	5
26	29	15
26	33	2
26	34	2
26	91	1
26	92	1
26	93	1
26	96	1
26	97	1
26	99	1
26	100	1
26	101	1
26	102	1
26	105	1
26	108	1
26	113	1
26	114	1
26	115	1
26	116	1
26	117	1
26	118	1
26	119	1
26	120	1
26	121	1
26	122	1
26	123	2
26	124	1
26	127	1
26	128	1
26	129	2
26	130	2
26	131	2
26	132	1
26	138	1
26	139	1
26	140	1
26	141	1
26	142	1
26	143	1
26	147	1
26	155	1
26	156	1
26	157	1
26	158	1
26	159	1
26	160	1
26	161	1
27	30	2
27	32	7
27	33	2
27	38	1
27	93	1
27	96	1
27	97	2
27	98	1
27	99	1
27	100	2
27	101	1
27	102	1
27	107	1
27	108	1
27	109	1
27	112	1
27	113	1
27	114	1
27	115	1
27	116	1
27	117	1
27	118	1
27	119	1
27	120	1
27	121	1
27	122	1
27	123	1
27	124	1
27	125	1
27	129	2
27	130	1
27	131	2
27	132	2
27	133	2
27	140	1
27	141	1
27	142	2
27	143	1
27	157	1
27	158	1
27	159	1
27	160	1
27	161	1
27	162	1
28	30	3
28	31	4
28	32	7
28	35	1
28	38	1
28	97	1
28	98	1
28	100	2
28	101	1
28	102	1
28	103	1
28	109	1
28	113	1
28	115	1
28	116	1
28	117	1
28	118	1
28	119	1
28	120	1
28	121	1
28	122	1
28	123	2
28	124	1
28	125	1
28	126	1
28	127	1
28	129	1
28	130	2
28	131	2
28	132	2
28	133	2
28	134	1
28	141	1
28	142	1
28	143	2
28	144	1
28	149	1
28	158	1
28	159	1
28	160	1
28	161	1
29	33	15
29	34	7
29	36	2
29	38	1
29	39	1
29	96	1
29	98	1
29	99	1
29	100	1
29	101	2
29	102	1
29	103	1
29	104	1
29	110	1
29	115	1
29	117	1
29	118	1
29	119	1
29	120	1
29	121	1
29	122	1
29	123	2
29	124	1
29	125	1
29	126	1
29	127	1
29	128	1
29	129	1
29	131	1
29	132	2
29	133	2
29	134	1
29	135	1
29	136	1
29	137	1
29	142	1
29	143	1
29	144	1
29	150	1
29	159	1
29	160	1
29	161	1
29	162	1
30	33	13
30	34	1
30	35	5
30	37	2
30	38	2
30	39	1
30	99	1
30	101	2
30	102	1
30	103	1
30	104	1
30	110	1
30	112	1
30	113	1
30	114	1
30	116	1
30	117	1
30	118	1
30	119	1
30	120	1
30	121	1
30	122	1
30	123	1
30	124	2
30	125	1
30	126	1
30	127	1
30	128	1
30	132	1
30	133	2
30	134	2
30	135	2
30	136	1
30	143	1
30	144	1
30	145	1
30	146	1
30	151	1
30	159	1
30	160	1
30	161	1
30	162	1
31	33	13
31	36	8
31	38	4
31	40	1
31	43	1
31	99	1
31	100	1
31	102	2
31	103	1
31	104	1
31	111	1
31	114	1
31	116	1
31	117	1
31	118	1
31	119	1
31	120	1
31	121	2
31	122	2
31	123	2
31	124	2
31	125	1
31	126	1
31	127	1
31	128	1
31	129	1
31	130	1
31	131	1
31	133	1
31	134	2
31	135	2
31	136	2
31	137	1
31	138	1
31	144	1
31	145	1
31	146	2
31	147	1
31	148	1
31	152	1
31	160	1
31	161	1
31	162	1
32	35	14
32	36	11
32	38	2
32	39	2
32	41	1
32	42	1
32	99	1
32	100	1
32	102	1
32	103	1
32	104	1
32	105	1
32	112	1
32	115	1
32	116	1
32	118	1
32	119	1
32	120	1
32	121	1
32	122	2
32	123	2
32	124	4
32	125	2
32	126	2
32	127	1
32	128	2
32	129	1
32	130	1
32	131	1
32	132	1
32	133	1
32	134	1
32	135	1
32	136	2
32	137	1
32	138	1
32	144	1
32	145	1
32	146	1
32	147	2
32	148	1
32	153	1
32	161	1
32	162	2
32	163	1
33	35	15
33	36	15
33	100	1
33	101	1
33	103	1
33	105	1
33	112	1
33	115	1
33	116	1
33	117	1
33	118	1
33	119	1
33	120	1
33	121	1
33	122	1
33	123	2
33	124	2
33	125	2
33	126	1
33	127	2
33	128	2
33	129	1
33	130	1
33	131	1
33	132	1
33	133	1
33	134	1
33	135	1
33	136	2
33	137	1
33	138	1
33	139	1
33	145	1
33	146	1
33	147	1
33	148	2
33	149	1
33	154	1
33	162	1
33	163	1
33	164	1
34	37	15
34	38	6
34	40	1
34	42	1
34	44	2
34	103	1
34	104	2
34	106	1
34	113	1
34	118	1
34	119	1
34	121	1
34	122	1
34	123	1
34	124	3
34	125	2
34	126	1
34	127	2
34	128	2
34	129	2
34	130	1
34	131	2
34	132	2
34	133	2
34	134	1
34	135	1
34	137	1
34	138	2
34	139	1
34	140	2
34	141	1
34	142	1
34	147	1
34	148	2
34	149	2
34	150	1
34	151	1
34	155	1
34	163	1
34	164	1
34	165	1
35	37	8
35	49	1
35	104	2
35	117	1
35	119	1
35	120	1
35	123	1
35	124	1
35	125	2
35	126	2
35	127	1
35	128	2
35	129	3
35	130	2
35	131	2
35	132	2
35	133	1
35	134	2
35	135	2
35	136	1
35	137	1
35	138	1
35	139	2
35	140	1
35	141	1
35	142	1
35	147	1
35	148	1
35	149	1
35	150	1
35	151	2
35	152	1
35	155	1
35	164	1
35	165	1
36	38	15
36	39	10
36	42	4
36	45	1
36	105	1
36	107	1
36	114	1
36	124	1
36	125	2
36	126	2
36	127	1
36	128	1
36	129	3
36	130	2
36	131	2
36	132	2
36	133	2
36	134	2
36	135	1
36	136	2
36	137	1
36	139	2
36	140	1
36	141	2
36	142	2
36	143	1
36	148	1
36	149	1
36	150	1
36	151	1
36	152	1
36	156	1
36	165	1
36	166	1
37	39	15
37	40	15
37	41	8
37	42	1
37	45	3
37	46	1
37	49	1
37	105	1
37	106	1
37	108	1
37	125	1
37	126	1
37	127	1
37	128	1
37	129	2
37	130	2
37	131	2
37	132	2
37	133	2
37	134	2
37	135	2
37	136	2
37	137	2
37	138	2
37	141	1
37	142	2
37	143	2
37	144	1
37	149	1
37	150	1
37	151	1
37	152	1
37	153	1
37	154	1
37	157	1
37	166	1
37	167	1
38	42	9
38	44	1
38	45	2
38	103	1
38	106	1
38	125	2
38	126	1
38	127	1
38	129	1
38	130	2
38	131	2
38	132	1
38	133	2
38	134	2
38	135	2
38	136	2
38	137	3
38	138	2
38	139	1
38	140	1
38	141	1
38	142	1
38	143	1
38	144	2
38	145	1
38	146	1
38	150	1
38	151	1
38	152	1
38	153	1
38	154	1
38	155	1
38	158	1
38	168	1
39	40	15
39	42	2
39	44	1
39	49	1
39	104	1
39	106	1
39	107	2
39	108	1
39	125	1
39	126	1
39	127	1
39	130	1
39	131	2
39	132	1
39	133	1
39	134	1
39	135	2
39	136	2
39	137	2
39	138	2
39	139	2
39	140	2
39	141	1
39	142	1
39	143	1
39	144	2
39	145	1
39	146	1
39	150	1
39	151	1
39	152	1
39	153	1
39	154	2
39	155	1
39	159	1
39	165	1
39	169	1
40	43	15
40	45	15
40	49	2
40	53	1
40	107	1
40	108	1
40	110	1
40	125	1
40	126	1
40	127	1
40	130	1
40	131	1
40	132	1
40	133	1
40	134	2
40	135	1
40	136	2
40	137	2
40	138	2
40	139	2
40	140	2
40	141	2
40	144	2
40	145	2
40	146	1
40	147	1
40	151	1
40	152	1
40	153	1
40	154	2
40	155	2
40	156	1
40	160	1
40	166	1
40	167	1
40	169	1
41	43	15
41	44	8
41	46	4
41	48	4
41	49	1
41	52	2
41	105	1
41	108	2
41	109	1
41	110	1
41	111	1
41	127	1
41	131	1
41	132	1
41	133	1
41	134	1
41	135	1
41	136	2
41	137	2
41	138	1
41	139	2
41	140	2
41	141	2
41	142	2
41	144	1
41	145	2
41	146	2
41	147	2
41	148	1
41	149	1
41	150	1
41	151	1
41	152	1
41	153	2
41	154	1
41	155	2
41	156	1
41	157	1
41	160	1
41	166	1
41	167	1
41	169	1
41	170	1
42	45	11
42	46	7
42	47	12
42	50	4
42	51	2
42	56	1
42	109	2
42	110	1
42	112	1
42	129	1
42	132	1
42	133	1
42	134	1
42	135	1
42	137	3
42	138	2
42	139	1
42	140	1
42	141	3
42	142	3
42	143	1
42	146	2
42	147	2
42	148	2
42	149	2
42	150	1
42	152	1
42	153	2
42	154	1
42	155	2
42	156	2
42	157	1
42	161	1
42	167	1
42	168	1
42	170	1
42	171	1
43	47	15
43	49	5
43	50	1
43	51	2
43	52	1
43	109	1
43	110	1
43	135	1
43	137	1
43	138	1
43	139	1
43	140	2
43	141	2
43	142	2
43	143	2
43	144	1
43	147	1
43	148	2
43	149	2
43	150	2
43	151	1
43	153	2
43	154	2
43	155	2
43	156	2
43	157	2
43	158	2
43	170	1
43	171	1
43	172	1
44	48	7
44	50	2
44	51	2
44	52	1
44	54	1
44	55	1
44	56	1
44	110	1
44	113	1
44	130	1
44	133	1
44	134	1
44	137	1
44	140	1
44	141	1
44	142	2
44	143	2
44	144	2
44	145	1
44	149	1
44	150	2
44	151	2
44	152	1
44	153	1
44	154	2
44	155	2
44	156	1
44	157	3
44	158	2
44	159	2
44	162	1
44	163	1
44	164	1
44	171	1
44	172	1
45	48	1
45	50	4
45	52	3
45	111	1
45	131	1
45	134	1
45	135	1
45	136	1
45	139	1
45	140	1
45	141	1
45	142	1
45	143	2
45	144	1
45	145	1
45	146	1
45	150	1
45	151	2
45	152	1
45	153	1
45	154	2
45	155	2
45	156	2
45	157	1
45	158	2
45	159	2
45	160	2
45	163	1
45	164	1
45	173	1
46	48	15
46	51	5
46	58	1
46	111	1
46	112	1
46	121	1
46	134	1
46	135	2
46	136	1
46	137	1
46	138	1
46	139	1
46	140	1
46	141	1
46	142	1
46	143	1
46	144	1
46	145	1
46	146	1
46	150	1
46	152	1
46	153	1
46	154	2
46	155	2
